z;r;Br;Bphi;Bz;
0.04;0.56;9.95386;0.964205;-6.0642
0.04;0.58;7.04644;0.910195;-5.46715
0.04;0.6;5.12314;0.862269;-4.5972
0.04;0.62;3.82702;0.820174;-3.73875
0.04;0.64;2.93005;0.783213;-2.97869
0.04;0.66;2.2923;0.750645;-2.33108
0.04;0.68;1.82724;0.721812;-1.78616
0.04;0.7;1.48045;0.69616;-1.3285
0.04;0.72;1.21642;0.673231;-0.942898
0.04;0.74;1.01182;0.652652;-0.616353
0.04;0.76;0.850785;0.634113;-0.33816
0.04;0.78;0.722265;0.617358;-0.0996604
0.04;0.8;0.618374;0.602174;0.106088
0.04;0.82;0.533414;0.588384;0.284616
0.04;0.84;0.463331;0.575834;0.440384
0.04;0.86;0.40493;0.564398;0.576993
0.04;0.88;0.355875;0.553963;0.697392
0.04;0.9;0.314379;0.544435;0.804014
0.04;0.92;0.279021;0.535732;0.89879
0.04;0.94;0.248694;0.527781;0.983407
0.04;0.96;0.222576;0.520519;1.05923
0.04;0.98;0.199926;0.51389;1.12736
0.04;1;0.180197;0.507846;1.18883
0.04;1.02;0.162935;0.502343;1.24445
0.04;1.04;0.147772;0.497342;1.29492
0.04;1.06;0.134397;0.492809;1.34081
0.04;1.08;0.122547;0.488712;1.38269
0.04;1.1;0.112033;0.485024;1.42099
0.04;1.12;0.102639;0.481719;1.45605
0.04;1.14;0.0942349;0.478774;1.48825
0.04;1.16;0.0867248;0.47617;1.51791
0.04;1.18;0.0799656;0.473887;1.54526
0.04;1.2;0.0738621;0.471908;1.57047
0.04;1.22;0.0683427;0.470218;1.59384
0.04;1.24;0.0633478;0.468803;1.61549
0.04;1.26;0.0588298;0.46765;1.63559
0.04;1.28;0.0546813;0.466747;1.65428
0.04;1.3;0.0509381;0.466082;1.67167
0.04;1.32;0.0475049;0.465646;1.6879
0.04;1.34;0.0443339;0.465431;1.70304
0.04;1.36;0.0414729;0.465427;1.7172
0.04;1.38;0.0388265;0.465626;1.73046
0.04;1.4;0.0363946;0.466022;1.74286
0.04;1.42;0.0341535;0.466607;1.75451
0.06;-0.02;0.0450134;25.2587;46669.6
0.06;0;0.0450134;25.2587;33342.1
0.06;0.02;0.135803;8.43919;-3543.9
0.06;0.04;0.22831;5.08715;-293.069
0.06;0.06;0.325108;3.65918;-60.8095
0.06;0.08;0.427437;2.87275;-13.8182
0.06;0.1;0.537491;2.37811;0.637741
0.06;0.12;0.657606;2.04082;6.33009
0.06;0.14;0.790596;1.79816;9.00467
0.06;0.16;0.940037;1.61699;10.4624
0.06;0.18;1.11046;1.47817;11.3769
0.06;0.2;1.30744;1.36989;12.0356
0.06;0.22;1.53852;1.28451;12.5746
0.06;0.24;1.81346;1.2169;13.0653
0.06;0.26;2.14553;1.1635;13.5475
0.06;0.28;2.5528;1.12181;14.0453
0.06;0.3;3.06034;1.09004;14.573
0.06;0.32;3.70312;1.06692;15.1359
0.06;0.34;4.5305;1.05149;15.7271
0.06;0.36;5.61171;1.04307;16.3183
0.06;0.38;7.04036;1.04099;16.8375
0.06;0.4;8.93331;1.04444;17.1336
0.06;0.42;11.3975;1.05203;16.9188
0.06;0.44;14.4111;1.0611;15.7378
0.06;0.46;17.5334;1.06703;13.1099
0.06;0.48;19.582;1.06349;9.00175
0.06;0.5;19.2138;1.0454;4.28319
0.06;0.52;16.5666;1.01292;0.302586
0.06;0.54;13.123;0.971282;-2.15942
0.06;0.56;10.0139;0.926542;-3.22439
0.06;0.58;7.58493;0.882803;-3.40621
0.06;0.6;5.78744;0.84205;-3.15051
0.06;0.62;4.47555;0.804944;-2.72265
0.06;0.64;3.51446;0.771498;-2.25455
0.06;0.66;2.8017;0.741458;-1.80532
0.06;0.68;2.26562;0.714477;-1.39704
0.06;0.7;1.85602;0.690211;-1.0349
0.06;0.72;1.53834;0.668339;-0.71747
0.06;0.74;1.28862;0.648578;-0.440602
0.06;0.76;1.0897;0.630683;-0.199149
0.06;0.78;0.929391;0.614442;0.011714
0.06;0.8;0.798762;0.599674;0.196399
0.06;0.82;0.691319;0.586223;0.358587
0.06;0.84;0.602114;0.573953;0.501503
0.06;0.86;0.527453;0.562749;0.627963
0.06;0.88;0.464523;0.55251;0.74024
0.06;0.9;0.411081;0.543148;0.840295
0.06;0.92;0.365412;0.534585;0.929718
0.06;0.94;0.326157;0.526755;1.00992
0.06;0.96;0.292265;0.519597;1.08208
0.06;0.98;0.262797;0.513059;1.14721
0.06;1;0.237095;0.507094;1.20609
0.06;1.02;0.214565;0.501659;1.25955
0.06;1.04;0.194752;0.496719;1.30818
0.06;1.06;0.17724;0.492239;1.35252
0.06;1.08;0.161719;0.48819;1.39304
0.06;1.1;0.147915;0.484544;1.43017
0.06;1.12;0.135601;0.481276;1.46427
0.06;1.14;0.124574;0.478366;1.49559
0.06;1.16;0.114667;0.475792;1.52447
0.06;1.18;0.105774;0.473536;1.55116
0.06;1.2;0.0977516;0.471582;1.57581
0.06;1.22;0.0904679;0.469915;1.59865
0.06;1.24;0.0838995;0.46852;1.61983
0.06;1.26;0.0779152;0.467385;1.63954
0.06;1.28;0.0724792;0.466498;1.65788
0.06;1.3;0.0674963;0.465849;1.67494
0.06;1.32;0.0629663;0.465428;1.6909
0.06;1.34;0.0588179;0.465225;1.70578
0.06;1.36;0.0550032;0.465233;1.7197
0.06;1.38;0.0515103;0.465443;1.73277
0.06;1.4;0.0482917;0.465849;1.74499
0.06;1.42;0.0453115;0.466444;1.75647
0.08;-0.02;0.0541687;25.2586;46669.5
0.08;0;0.0541687;25.2586;33341.9
0.08;0.02;0.163651;8.43881;-3544.1
0.08;0.04;0.275612;5.0865;-293.276
0.08;0.06;0.391865;3.65826;-61.0227
0.08;0.08;0.514698;2.87154;-14.041
0.08;0.1;0.646305;2.37659;0.402388
0.08;0.12;0.789261;2.03894;6.07867
0.08;0.14;0.94676;1.79588;8.73289
0.08;0.16;1.12262;1.61426;10.165
0.08;0.18;1.3217;1.47491;11.0473
0.08;0.2;1.54982;1.36601;11.6656
0.08;0.22;1.81451;1.2799;12.1538
0.08;0.24;2.12555;1.2114;12.5798
0.08;0.26;2.49562;1.15691;12.9792
0.08;0.28;2.94111;1.11387;13.3701
0.08;0.3;3.48372;1.08039;13.7585
0.08;0.32;4.15154;1.05509;14.1388
0.08;0.34;4.9804;1.03684;14.4908
0.08;0.36;6.01401;1.02473;14.7715
0.08;0.38;7.29978;1.01781;14.9022
0.08;0.4;8.87306;1.01498;14.7535
0.08;0.42;10.7204;1.01465;14.1351
0.08;0.44;12.7026;1.01456;12.8259
0.08;0.46;14.4616;1.01162;10.6825
0.08;0.48;15.4306;1.00248;7.82002
0.08;0.5;15.1469;0.98485;4.70022
0.08;0.52;13.6821;0.958744;1.93647
0.08;0.54;11.5912;0.926437;-0.0583267
